obligation_id,claim,status,provenance
R21-C1-U1,E993-R19-FIXED-GAMMA-HALL: Farkas duality isolates the minimal missing arbitrary-subset inequality,still_open,Cycle 1 representation route
R21-C1-U2,E993-R19-FIXED-GAMMA-HALL: matching-theorem transfer under fully checked hypotheses,still_open,Cycle 1 literature and theorem-transfer route
R21-C1-U3,E993-BETA-AGG: sign-reversing involution permits cross-support cancellation,still_open,Cycle 1 representation-change route
R21-C1-U4,E993-BETA-AGG: exact mass transport or derandomized coupling yields global nonpositivity,still_open,Cycle 1 probabilistic representation route
R21-C1-U5,E993-R19-FIXED-GAMMA-HALL: hypergraph circulation or b-matching captures multi-base interactions,still_open,Cycle 1 generalized-flow route
R21-C1-U6,E993-R19-FIXED-GAMMA-HALL: minimal local multi-base obstructions admit finite or well-quasi-ordered classification,still_open,Cycle 1 structural-classification route
R21-C1-U7,E993-R19-FIXED-GAMMA-HALL: exact formal lemma DAG for compensation and the Hall-to-O14 bridge,still_open,Cycle 1 formalization-preparation route
R21-C1-LEAN-MINDEF,E993-R19-FIXED-GAMMA-HALL auxiliary: every inclusion-minimal deficient finite relation set has deficit one and no private neighbor,formally_verified,Cycle 1 governed Lean gate; generic finite-relation scope only
R21-C2-HEADLINE-AGG,E993-BETA-AGG: universal favorable-original-leaf aggregate after Cycle 2,still_open,Cycle 2 neutral synthesis; no universal proof or governed counterexample
R21-C2-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal fixed Delete/Retag Hall mechanism after Cycle 2,still_open,Cycle 2 neutral synthesis; arbitrary multibase tree control remains open
R21-C2-LEAN-SHADOW,E993-BETA-AGG auxiliary: ordinary finite-simple-graph shadow-count and adjacent-rank identities,formally_verified,Cycle 2 governed Lean gate; no ordinary-to-governed coefficient identification
R21-C3-HEADLINE-AGG,E993-BETA-AGG: universal favorable-original-leaf aggregate at terminal closeout,still_open,Cycle 3 neutral synthesis and blocked Stage 7; no decisive event
R21-C3-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal fixed Delete/Retag Hall mechanism at terminal closeout,still_open,Cycle 3 neutral synthesis; governed admission and arbitrary-cut control remain open
R21-C3-LEAN-CC-RESIDUAL,E993-R19-FIXED-GAMMA-HALL auxiliary: conditional connected-component residual decomposition and D(S) <= |S|,blocked,"Cycle 3 Stage 7; independent informal audit, kernel, and fidelity passed, but full workflow statement binding failed after bounded repair exhaustion"
R21-C3-GOVERNED-BINDING,"E993-R19-FIXED-GAMMA-HALL: authenticate one governed row with literal Delete/Retag maps, active-base conventions, and same-row Hall and aggregate evaluators",still_open,Cycle 3 load-bearing semantic prerequisite
R21-C3-T7-INTEGRITY,E993-R19-FIXED-GAMMA-HALL auxiliary integrity: reconcile C3-T7 inner canonical self-hash with the authenticated outer packet,still_open,Cycle 3 adjudication; inner hash may not be relied upon
R22-PREGATE-C3-LEAN,E993-R19-FIXED-GAMMA-HALL auxiliary: reissue the unchanged conditional connected-component residual theorem under an exact source-bound contract,formally_verified,"Fresh r22 theorem contract; independent informal audit; Lean 4.32.2 kernel receipt; exact axiom allowlist; independent fidelity verdict match. Conditional finite Delete/Retag residual identity only; no governed realization, Hall, aggregate sign, O14, or Erdős 993 conclusion."
R22-C4-LEAN-MULTIBASE-COLLISION,E993-R19-FIXED-GAMMA-HALL auxiliary: exact generic finite multibase collision identity and per-active-base full-fibre boundary identity,formally_verified,"Cycle 4 governed Lean gate; generic finite typed-relation scope only; no governed Delete/Retag binding, tree-specific collision payment, Hall inequality, aggregate sign, O14, TREE, or Erdos 993 conclusion"
R22-C5-LEAN-COLLISION-MONOTONE,E993-R19-FIXED-GAMMA-HALL auxiliary: fixed-carrier cross-base collision is monotone under pure source deletion,formally_verified,"Cycle 5 governed Lean gate; generic finite typed-relation scope only; fixed source/target carriers, base labels, and relation; no retagging, carrier change, governed Delete/Retag binding, collision payment, Hall inequality, aggregate sign, O14, TREE, or Erdos 993 conclusion"
R22-C6-LEAN-PAIR-COLLISION-CAPACITY,"E993-R19-FIXED-GAMMA-HALL auxiliary: unordered distinct-base pair overlap double-counts as sum_y choose(d_y,2), which upper-bounds sum_y pred(d_y)",formally_verified,"Cycle 6 governed Lean gate; generic finite fixed-data scope only; no governed binding, K_pair<=A payment, Hall inequality, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993 conclusion"
R22-C7-LEAN-MINIMAL-DEFICIENT-CORE,E993-R19-FIXED-GAMMA-HALL auxiliary: every nonempty inclusion-minimal deficient cut in a finite fixed relation has deficit one and no private neighbor,formally_verified,"Cycle 7 governed Lean gate; generic finite fixed-relation scope only; no governed semantic binding, tree payment, no-deficient-cut theorem, Hall consequence, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993 conclusion"
R22-C8-LEAN-TREE-INCIDENCE-CORE,"E993-R19-FIXED-GAMMA-HALL auxiliary: every finite nontrivial tree's endpoint-incidence relation has the full vertex side as an inclusion-minimal deficit-one cut with proper-cut Hall, deletion-invariant full neighborhood, no private neighbor, and a tree incidence graph",formally_verified,"Cycle 8 governed Lean gate; generic finite-tree endpoint-incidence scope only; proves an abstract obstruction to tree-shape-only contradiction, not governed realization, fixed-Gamma Hall, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993"
R22-C9-LEAN-MOBIUS-COLLISION-WEIGHT-UNIQUENESS,"E993-R19-FIXED-GAMMA-HALL auxiliary: for every finite labelled fibre the signed sum over subsets of cardinality at least two is card.pred, and exact representation by one fixed integer weight family on every subcut of a four-element fibre uniquely forces pair weight +1, triple weight -1, and four-set weight +1",formally_verified,"Cycle 9 governed Lean gate; generic signed subset-payment and four-fibre uniqueness scope only; proves the unaugmented all-subcut representation cannot be termwise nonnegative, not governed data, Hall, fixed-Gamma Hall, aggregate beta, O14, TREE, FOREST, TRANSFER, or Erdos 993"
R22-TERMINAL-HEADLINE-AGG,E993-BETA-AGG: universal complete favorable-original-leaf aggregate after the authorized nine-cycle lineage,still_open,Cycle 9 hard-ceiling closeout; no universal proof and no authenticated governed row with a positive complete aggregate
R22-TERMINAL-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal all-cut Hall theorem for the literal fixed Delete/Retag relation after the authorized nine-cycle lineage,still_open,Cycle 9 hard-ceiling closeout; no universal formation-derived payment and no authenticated governed deficient cut
R23-ACTUAL-CONSTRUCTION,"E993-R19-FIXED-GAMMA-HALL auxiliary: the literal fixed Delete/Retag source and target sets and maps are instantiated on ordinary finite trees, with target typing, left-totality on the stated activated coordinates, and local multiplicities",proved_informal,"Cycle 1 Stage 6 retained construction package; named r19 C2 activation fidelity remains unestablished"
R23-COEFFICIENT-CORRESPONDENCE,"E993-R19-FIXED-GAMMA-HALL auxiliary: the tagged actual-tree cardinality identity |P|-|N| equals the complete favorable-leaf aggregate S(T,p)",proved_informal,"Cycle 1 Stage 6 retained exact C_r and tagged-cardinality derivation; not Lean-verified"
R23-RELATION-IMPLICATION,"E993-R19-FIXED-GAMMA-HALL auxiliary: literal Hall implies full demand |P|<=|N| and hence E993-BETA-AGG; the exact aggregate target is |P|<=|N| and is weaker than Hall",proved_informal,"Cycle 1 Stage 6 retained implication and strict mechanism-versus-target separation"
R23-ACTUAL-DEFICIENCY,"E993-R19-FIXED-GAMMA-HALL: universal all-cut Hall for the literal actual-tree fixed Delete/Retag relation",refuted,"Cycle 1 T22 order-91 rank-34 no-branch-center cut: |X|=1020660578375268831042, Gamma(X) subset Y, |Y|=1006434057637648542672, deficit at least 14226520737620288370; exact informal proof and independent computations"
R23-AGGREGATE-CONTROL,"E993-BETA-AGG: mandatory actual-tree aggregate controls and exact evaluator chain are reproduced without treating bounded zeros as proof",verified_bounded_computation,"Cycle 1 exact evaluator; T22 aggregate -498754180547001418536 and T60 aggregate -1058142362147652597702654588268394677176033202323316960380; universal aggregate remains open"
R22-TERMINAL-GOVERNED-BINDING,E993-R19-FIXED-GAMMA-HALL: authority-anchored source-complete same-byte governed semantic binding,still_open,"Terminal serial prerequisite; no sealed nonempty governed envelope or universal authoritative constructor binds formation authority, admission, literal Delete/Retag data, every cut, complete leaves and coefficients, and independent same-byte Hall plus aggregate evaluators"
R23-HEADLINE-AGG,"E993-BETA-AGG: the complete favorable-original-leaf aggregate is nonpositive on every governed ordinary finite tree and admitted rank",still_open,"Cycle 1 found no positive complete aggregate; the Hall mechanism is refuted and cannot establish this target"
R23-STAGE7-T22-Z-CERT,"E993-R19-FIXED-GAMMA-HALL auxiliary: Z(22,34)=1020660578375268831042, Z(22,33)=1006434057637648542672, and Z(22,33)<Z(22,34) for the frozen no-center closed-form formula",formally_verified,"Governed Lean 4.32.2 workflow; theorem contract, independent informal audit, kernel and axiom receipt, independent fidelity match; arithmetic certificate only, not the actual-tree counting bridge or headline refutation"
R24-HEADLINE-AGG,"E993-BETA-AGG: for every governed RTree T and p >= x(T)+2, the complete sum over favorable original leaves is nonpositive",still_open,"r24 principal target; no universal proof and no authenticated positive complete aggregate at initialization"
R24-LITERAL-AGG,"E993-BETA-AGG: literal ordinary-tree version under the frozen r23 source definitions and original-leaf convention",still_open,"r24 proof-search scope; transport to the governed RTree claim is a separate dependency"
R24-T22-COMPENSATION,"E993-BETA-AGG auxiliary: explain by exact leafwise or structural cancellation why the eligible T22 p=34 row has 67 favorable leaves and complete aggregate -498754180547001418536 despite a deficient proper Hall cut",still_open,"mandatory compensation control; total already independently computed in r23, mechanism not yet established"
R24-T60-COMPENSATION,"E993-BETA-AGG auxiliary: explain by exact leafwise or structural cancellation the negative complete aggregate on the eligible T60 control",still_open,"mandatory compensation control; total already independently computed in r23, mechanism not yet established"
R24-CANCELLATION-LEMMA,"E993-BETA-AGG auxiliary: derive a noncircular graph-structural cancellation or total-capacity theorem implying the complete aggregate sign while allowing positive individual and support contributions",still_open,"central constructive obligation; universal Hall, pointwise beta, and support-fibre nonpositivity are excluded"
R24-POSITIVE-SEARCH,"E993-BETA-AGG: construct an exact positive complete aggregate satisfying every guard or preserve a replayable bounded negative search as computation only",still_open,"central adversarial obligation; positive proper cuts and positive local terms are not target counterexamples"
R24-MODEL-TRANSPORT,"E993-BETA-AGG auxiliary: prove the minimum direction of correspondence from the literal ordinary-tree aggregate statement to the canonical governed RTree claim before transferring status",still_open,"scope-fidelity obligation; ordinary-tree and governed-RTree results remain distinct until discharged"
R24-C3-SAFE-EXT-CAP,"E993-BETA-AGG auxiliary: at the abstract finite activated-incidence scope, safe-face cardinality, fractional source splitting, pointwise load control, exact incidence double counting, and the explicit total-capacity-premise implication |P|<=|N|",formally_verified,"Cycle 3 T10; Lean 4.32.2 and Mathlib 905b958; universal CAP* is an unproved premise and no literal-tree, governed, transport, headline, or Erdos #993 conclusion follows"
R24-C3-U6-ADJACENT-MINOR,"E993-BETA-AGG auxiliary: for t(m,q)=[z^q](1+4z+3z^2+z^3)^m with zero extension, t(m,q)t(m-1,q-1)-t(m,q-1)t(m-1,q)>=0 for every m>=1 and integer q",formally_verified,"Cycle 3 U6; Lean 4.32.2 and Mathlib 905b958; the four mixed-minor families, homogeneous aggregate sign, all-tree headline, governed transport, and Erdos #993 remain open"
R24-C4-TOP-RANK-SELECTOR,"E993-BETA-AGG auxiliary: for every finite literal ordinary tree G with indepNum(G)>=2, every unique-neighbor leaf v is strictly favorable at p=indepNum(G)-1",formally_verified,"Cycle 4 C4-LA1; exact theorem contract, independent informal audit, Lean 4.32.2 and Mathlib 905b958 kernel and axiom verification, independent fidelity match, and canonical workflow close. Per-leaf selector theorem only; no aggregate sign, residual inequality, transport, E993-BETA-AGG, or Erdos #993 conclusion."
R24-C4-TM-UPPER-HALF-SIGN,"E993-BETA-AGG auxiliary: for every m>=1 and floor(3m/2)<=q<3m in the literal T_m family, both original-leaf orbits are favorable and the complete aggregate S(T_m,q+2) is strictly negative",blocked,"Cycle 4 C4-LA2 final-source rebind; the narrower authorized award still lacks the formal literal graph-to-coefficient, deletion-polynomial, original-leaf-orbit, selector, and complete-aggregate bridges. Independent review confirmed that an arithmetic-only substitute would not prove the tree theorem."
R24-C4-PSC-TERMINAL,"E993-BETA-AGG auxiliary: frozen PSC-terminal classification together with the universal singleton-core complete-aggregate sign theorem",blocked,"Cycle 4 C4-LA3 fail-closed; the authorized capsule lacks the complete frozen guarded PSC relation, exact original-leaf tagged-summand and aggregate definition, first-descent convention, and literal-tree representation binding. Independent block review confirmed the stop."
R24-C5-TOP-RANK-RESIDUAL-IDENTITY,"E993-BETA-AGG auxiliary: for every finite literal ordinary tree G with indepNum(G)>=2, x(G)+2<=indepNum(G)-1, and every leaf in every maximum independent set, the literal top-rank aggregate S(G,indepNum(G)-1) equals ell*i_alpha(G) - sum over independent (alpha-1)-sets B of (|B intersect L| - sum_{s in B} lambda(s))",formally_verified,"Cycle 5 C5-LA1 (F7 collapse composed with F1's residual identity (RI)); exact theorem contract 750bc81b, independent informal audit, Lean 4.32.2 and Mathlib 905b958 kernel and axiom verification, independent fidelity match on the contract-verbatim projection, canonical workflow close 1af6188a. Equality only; no (RC), no sign or nonpositivity of S, no residual inequality, transport, E993-BETA-AGG, or Erdos #993 conclusion; hyp-eligible retained unused as a scope fence; hyp-tree retained."
R24-C6-TM-TOP-RANK-CLOSED-FORM,"E993-BETA-AGG auxiliary: for every m>=1 the literal T_m family satisfies S(T_m,alpha-1) = -9m^2-6m+1 < 0 at its top rank (the top-rank (RC) on the T_m family)",proved_informal,"Cycle 6 critic-attributed (C-U3-F from U3's closed forms; C-T1-U independently as 2-l^2 with l=3m+1); controller-verified against the frozen evaluator at m=22,60; family-only supporting result under SEMANTIC-CONTRACT.md, not awarded; removes no quantifier from (RC)"
R24-C6-K2-P3-NONSTRICT-SIGN,"E993-BETA-AGG auxiliary: on PSC-terminal trees with K2 core or exceptional P3 core (core-incidence characterization), every eligible row has g_s(p)<=0 at every support",proved_informal,"Cycle 6 critic-attributed (C-U2-T: x(T)>=ceil((alpha-3)/2) hence 2p>=alpha+1, then a binomial-ratio argument); machine-checked steps, not independently re-proved; strictness bounded computation only; condition-(A) cores of core order>=4 out of reach; not awarded; highest-value Lean target if resumed"
R24-C6-FLAT-RESIDUAL-SIGN-LAW,"E993-BETA-AGG auxiliary: on the flat eligible top-rank residual class (every non-leaf vertex supports a leaf) S(T,alpha-1) = -l(l-2) - k2(l-4) <= -16",proved_informal,"Cycle 6 route T-C6-01, sharpened by critics (eligibility forces l>=5; bound attained at DS(2,3)); hypotheses IsTree and alpha>=2 consumed via C5-LA1 must be stated; covers 290 of 16,424 residual trees to order 17 (1.77%, declining)"
R24-C6-RESIDUAL-CLASS-RC,"E993-BETA-AGG obligation: (RC), i.e. S(T,alpha-1)<=0, on the eligible top-rank residual class with non-empty deep interior",still_open,"Cycle 6 terminal: ~98% of the class and rising (16,134 of 16,424 to order 17, 0 violations); exact three-family expansion (critic C-T1-U) with family-(I) weights flipping from order 9 is the sharpest form; T_m excluded as a counterexample source; earliest resume TD-6"
R24-C6-LOWER-WINDOW-SEARCH,"E993-BETA-AGG obligation: adversarial search of the lower interior window x(T)+2<=p<<alpha(T), where the record's only positive mechanism values occur (T22 p=34, T60 p=90)",still_open,Cycle 6 terminal: searched by no F route in Cycles 5-6; the F adjudication's most valuable unexecuted task (TD-14)
