obligation_id,claim,status,provenance
R21-C1-U5,E993-R19-FIXED-GAMMA-HALL: hypergraph circulation or b-matching captures multi-base interactions,still_open,Cycle 1 generalized-flow route
R21-C1-U6,E993-R19-FIXED-GAMMA-HALL: minimal local multi-base obstructions admit finite or well-quasi-ordered classification,still_open,Cycle 1 structural-classification route
R21-C1-U7,E993-R19-FIXED-GAMMA-HALL: exact formal lemma DAG for compensation and the Hall-to-O14 bridge,still_open,Cycle 1 formalization-preparation route
R21-C1-LEAN-MINDEF,E993-R19-FIXED-GAMMA-HALL auxiliary: every inclusion-minimal deficient finite relation set has deficit one and no private neighbor,formally_verified,Cycle 1 governed Lean gate; generic finite-relation scope only
R21-C2-HEADLINE-AGG,E993-BETA-AGG: universal favorable-original-leaf aggregate after Cycle 2,still_open,Cycle 2 neutral synthesis; no universal proof or governed counterexample
R21-C2-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal fixed Delete/Retag Hall mechanism after Cycle 2,still_open,Cycle 2 neutral synthesis; arbitrary multibase tree control remains open
R21-C2-LEAN-SHADOW,E993-BETA-AGG auxiliary: ordinary finite-simple-graph shadow-count and adjacent-rank identities,formally_verified,Cycle 2 governed Lean gate; no ordinary-to-governed coefficient identification
R21-C3-HEADLINE-AGG,E993-BETA-AGG: universal favorable-original-leaf aggregate at terminal closeout,still_open,Cycle 3 neutral synthesis and blocked Stage 7; no decisive event
R21-C3-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal fixed Delete/Retag Hall mechanism at terminal closeout,still_open,Cycle 3 neutral synthesis; governed admission and arbitrary-cut control remain open
R21-C3-LEAN-CC-RESIDUAL,E993-R19-FIXED-GAMMA-HALL auxiliary: conditional connected-component residual decomposition and D(S) <= |S|,blocked,"Cycle 3 Stage 7; independent informal audit, kernel, and fidelity passed, but full workflow statement binding failed after bounded repair exhaustion"
R21-C3-GOVERNED-BINDING,"E993-R19-FIXED-GAMMA-HALL: authenticate one governed row with literal Delete/Retag maps, active-base conventions, and same-row Hall and aggregate evaluators",still_open,Cycle 3 load-bearing semantic prerequisite
R21-C3-T7-INTEGRITY,E993-R19-FIXED-GAMMA-HALL auxiliary integrity: reconcile C3-T7 inner canonical self-hash with the authenticated outer packet,still_open,Cycle 3 adjudication; inner hash may not be relied upon
R22-PREGATE-C3-LEAN,E993-R19-FIXED-GAMMA-HALL auxiliary: reissue the unchanged conditional connected-component residual theorem under an exact source-bound contract,formally_verified,"Fresh r22 theorem contract; independent informal audit; Lean 4.32.2 kernel receipt; exact axiom allowlist; independent fidelity verdict match. Conditional finite Delete/Retag residual identity only; no governed realization, Hall, aggregate sign, O14, or Erdős 993 conclusion."
R22-C4-LEAN-MULTIBASE-COLLISION,E993-R19-FIXED-GAMMA-HALL auxiliary: exact generic finite multibase collision identity and per-active-base full-fibre boundary identity,formally_verified,"Cycle 4 governed Lean gate; generic finite typed-relation scope only; no governed Delete/Retag binding, tree-specific collision payment, Hall inequality, aggregate sign, O14, TREE, or Erdos 993 conclusion"
R22-C5-LEAN-COLLISION-MONOTONE,E993-R19-FIXED-GAMMA-HALL auxiliary: fixed-carrier cross-base collision is monotone under pure source deletion,formally_verified,"Cycle 5 governed Lean gate; generic finite typed-relation scope only; fixed source/target carriers, base labels, and relation; no retagging, carrier change, governed Delete/Retag binding, collision payment, Hall inequality, aggregate sign, O14, TREE, or Erdos 993 conclusion"
R22-C6-LEAN-PAIR-COLLISION-CAPACITY,"E993-R19-FIXED-GAMMA-HALL auxiliary: unordered distinct-base pair overlap double-counts as sum_y choose(d_y,2), which upper-bounds sum_y pred(d_y)",formally_verified,"Cycle 6 governed Lean gate; generic finite fixed-data scope only; no governed binding, K_pair<=A payment, Hall inequality, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993 conclusion"
R22-C7-LEAN-MINIMAL-DEFICIENT-CORE,E993-R19-FIXED-GAMMA-HALL auxiliary: every nonempty inclusion-minimal deficient cut in a finite fixed relation has deficit one and no private neighbor,formally_verified,"Cycle 7 governed Lean gate; generic finite fixed-relation scope only; no governed semantic binding, tree payment, no-deficient-cut theorem, Hall consequence, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993 conclusion"
R22-C8-LEAN-TREE-INCIDENCE-CORE,"E993-R19-FIXED-GAMMA-HALL auxiliary: every finite nontrivial tree's endpoint-incidence relation has the full vertex side as an inclusion-minimal deficit-one cut with proper-cut Hall, deletion-invariant full neighborhood, no private neighbor, and a tree incidence graph",formally_verified,"Cycle 8 governed Lean gate; generic finite-tree endpoint-incidence scope only; proves an abstract obstruction to tree-shape-only contradiction, not governed realization, fixed-Gamma Hall, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993"
R22-C9-LEAN-MOBIUS-COLLISION-WEIGHT-UNIQUENESS,"E993-R19-FIXED-GAMMA-HALL auxiliary: for every finite labelled fibre the signed sum over subsets of cardinality at least two is card.pred, and exact representation by one fixed integer weight family on every subcut of a four-element fibre uniquely forces pair weight +1, triple weight -1, and four-set weight +1",formally_verified,"Cycle 9 governed Lean gate; generic signed subset-payment and four-fibre uniqueness scope only; proves the unaugmented all-subcut representation cannot be termwise nonnegative, not governed data, Hall, fixed-Gamma Hall, aggregate beta, O14, TREE, FOREST, TRANSFER, or Erdos 993"
R22-TERMINAL-HEADLINE-AGG,E993-BETA-AGG: universal complete favorable-original-leaf aggregate after the authorized nine-cycle lineage,still_open,Cycle 9 hard-ceiling closeout; no universal proof and no authenticated governed row with a positive complete aggregate
R22-TERMINAL-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal all-cut Hall theorem for the literal fixed Delete/Retag relation after the authorized nine-cycle lineage,still_open,Cycle 9 hard-ceiling closeout; no universal formation-derived payment and no authenticated governed deficient cut
R22-TERMINAL-GOVERNED-BINDING,E993-R19-FIXED-GAMMA-HALL: authority-anchored source-complete same-byte governed semantic binding,still_open,"Terminal serial prerequisite; no sealed nonempty governed envelope or universal authoritative constructor binds formation authority, admission, literal Delete/Retag data, every cut, complete leaves and coefficients, and independent same-byte Hall plus aggregate evaluators"
R20-C1-WINDOW-THM,"E993-PAIR-WINDOW-THM: THE WINDOW THEOREM: for nonnegative zero-extended-unimodal f,g with h=f (+) shift(g) (the leaf-recursion sum), h is unimodal iff the window between the two modes is unimodal. General sum algebra, single recursion step only; no bearing on TREE/FOREST/TRANSFER/COUNTEREXAMPLE (mechanism tier).",verified,"r20 C1-GATE-RECORD Sec1; CLAIM-IDENTITY.json E993-PAIR-WINDOW-THM (VERIFIED, proved_informal, 4 independent proofs); Lean Tier A RG award, C2-GATE-RECORD Sec1 (nothing formally_verified per contract Sec8)"
R20-C1-PHISTAR,"E993-PAIR-PHISTAR: PHI-STAR soundness theorem: g nonneg zero-extended-unimodal, f0>=0, m any maximizer of f => h=f (+) shift(g) nondecreasing/nonincreasing pattern implies h unimodal. The CANDIDATE aspect lives entirely in PHISTAR-CLOSURE (still open, next row). Mechanism tier.",verified,"r20 C1-GATE-RECORD Sec1; Lean Tier B RG award at the repaired exact form only, C2-GATE-RECORD Sec1"
R20-C1-PHISTAR-CLOSURE,"E993-PAIR-PHISTAR-CLOSURE: THE CLOSURE OBLIGATION (SOLUTION-CONTRACT OB-R20-PHISTAR-CLOSURE, the run's own central open object from C1): for every finite forest F with an edge, EXISTS a leaf v such that i(F) is nondecreasing on [0,m-1] and nonincreasing on [m+1,infinity), m=mode(i(F-v)). Target-implying; UNPROVED AND UNREFUTED at the terminal close.",still_open,r20 C1-GATE-RECORD Sec1 (registered as the new central obligation); r20 C8-GATE-RECORD Sec0 (successor frame bears on the related universal form ALLLEAF-WINDOW); OPEN at registry pin 7a605065/79
R20-C1-MODE-GAP,"E993-PAIR-MODE-GAP: Measured conjecture (TREES only; forest face carries no registered bound): for every tree T and leaf v, |mode(i(T-v))-mode(i(T-N[v]))|<=1. MEASURED, NOT PROVED; may not be cited as progress on anything.",still_open,r20 C1-GATE-RECORD Sec1/RUL-R20-C1-6; scope narrowed to trees at r20 C2-GATE-RECORD Sec3
R20-C1-IMPLIES-TARGET,"E993-PAIR-C1-IMPLIES-TARGET: Implication of record: contract-C1 (delta_f<=1 over forest-leaf pairs) implies E993-TGT-FOREST hence E993-TGT-TREE; bridge fact x(T)=last_mode(i(T)). The IMPLICATION is proved_informal; its antecedent (delta_f<=1, universally) is OPEN and may not be cited as established.",verified,r20 C1-GATE-RECORD Sec1; ADJ-T ruling 6
R20-C2-ALLLEAF-WINDOW,"E993-PAIR-ALLLEAF-WINDOW: Universal (all-leaves) closure form: for every forest F with an edge and EVERY leaf v, last_mode(i(F))-1 <= mode_first(i(F-v)) <= mode_first(i(F))+1. MEASURED ONLY, exhaustive to order<=17 (294,178 forests, 2,337,444 leaf instances, 0 failures) + 25.4M constructed. At the C8 close reduced to excluding the single cell (delta_f,plateau_span)=(1,1), never observed in 47.7M objects. Implies PHISTAR-CLOSURE.",still_open,"r20 C2-GATE-RECORD Sec3; r20 C8-GATE-RECORD Sec0 (THE SUCCESSOR FRAME, CYCLE9-ALLOCATION rule 2)"
R20-C2-LEAFDRIFT-01,"E993-PAIR-LEAFDRIFT-01: Leaf-drift bound (one-sided): mode_first(i(F))-mode_first(i(F-v)) in {0,+1} for every forest F with an edge and every leaf v. MEASURED ONLY, 36.6M instances to order 26. One of the two coordinates of the (1,1)-cell successor-frame exclusion (delta_f).",still_open,r20 C2-GATE-RECORD Sec3; r20 C8-GATE-RECORD Sec0
R20-C2-MODE-NR,"E993-PAIR-MODE-NR: Theorem NR: nonneg zero-extended-unimodal f,g with mode(g)>=mode(f)-1 => mode(h)>=mode(f), h=f (+) shift(g). Reduction live for TREES only. Lean RG award (theorem_NR_as_registered).",verified,r20 C2-GATE-RECORD Sec3; r20 C5-GATE-RECORD Sec2
R20-C2-MODE-D1,"E993-PAIR-MODE-D1: Theorem D1: nonneg zero-extended-unimodal f,g with mode(g)<=mode(f) => mode(h)<=mode(f)+1. REDUCTION-REFUTED note on the face: hypothesis s>=0 is FALSE on the 669 realizable s=-1 pairs, so contributes nothing to delta_f<=1 on that stratum.",verified,r20 C2-GATE-RECORD Sec3
R20-C2-PLATEAU-LE1,"E993-PAIR-PLATEAU-LE1: Plateau bound: the maximum-level plateau of i(F) has length<=2, for every forest F. MEASURED ONLY, exhaustive orders<=17 + 25.4M constructed, 0 exceptions. The other coordinate of the (1,1)-cell successor-frame exclusion (plateau_span).",still_open,r20 C2-GATE-RECORD Sec3; r20 C8-GATE-RECORD Sec0
R20-C2-UNION-MODE,"E993-PAIR-UNION-MODE: Union-mode guardrail: component-mode additivity under disjoint union is FALSE and unboundedly so; exact single-family law mode_first((1+cx)^k)=ceil((ck-1)/(c+1)) for integer c>=1,k>=1, PROVED general-c (ratio test + Darroch pin).",verified,r20 C2-GATE-RECORD Sec3
R20-C2-ALPHA-SANDWICH,E993-PAIR-ALPHA-SANDWICH: Alpha sandwich for realizable pairs: alpha(i(F-N[v]))<=alpha(i(F-v))<=alpha(i(F-N[v]))+1. Load-bearing: kills the exhibited abstract-retreat witnesses.,verified,"r20 C2-GATE-RECORD Sec3 (proved at C1 stage-6, promoted at C2 close)"
R20-C3-R1,"E993-PAIR-R1: Theorem R1 (pure sum-algebra form): nonneg zero-extended-unimodal g,r with f=g (+) shift(r); if mode_first(g)=mode_first(f)+1 (s=-1) then mode_first(r)<=mode_first(f)-1. Proved via MODE-NR contrapositive, 0/10,023 realizable exceptions on three independent implementations.",verified,r20 C3-GATE-RECORD Sec2
R20-C3-R2-GAP,"E993-PAIR-R2-GAP: The proved gap characterization at s=-1 (iff-lemma, unconditional): delta_f<=1 iff h_{M+2}<=max(h_M,h_{M+1}); the gap equals R2 OR R2' EXACTLY. Whether R2-or-R2' holds on all realizable pairs is the OPEN remainder -- exactly what PHISTAR-CLOSURE needs at s=-1. Lean RG award (gap_iff_lemma).",verified,r20 C3-GATE-RECORD Sec2; r20 C4-GATE-RECORD Sec2
R20-C3-NETZERO,"E993-PAIR-NETZERO: Net-zero realizability chain: every known abstract overshoot witness (472 at the tested box) dies under the registered conditions, down to 0 survivors. A BOUNDED ZERO ON ITS FACE -- the tested abstract box only; never proof; growing the box remains the standing falsification target.",still_open,r20 C3-GATE-RECORD Sec2; r20 C4-GATE-RECORD Sec3 (merged certificate C1)
R20-C3-STAR-CLOSURE,"E993-PAIR-STAR-CLOSURE: Closure proved exactly for stars K_{1,m}, all m, mode floor(m/2) (m=1 exception), Catalan-slack identity for t>=3. Near-star (Broom(m,2)) peak-location premise later PROVED UNCONDITIONALLY on two independent routes (r20 C5); import discharged at r20 C6.",verified,r20 C3-GATE-RECORD Sec2; r20 C5-GATE-RECORD Sec3 C1; r20 C6 import-discharge
R20-C3-PATH-CLOSURE,"E993-PAIR-PATH-CLOSURE: Closure proved exactly for paths P_n, all n (infinite family) -- the run's strongest single family result, incl. path log-concavity via the elementary factorial identity.",verified,r20 C3-GATE-RECORD Sec2
R20-C3-ALPHA-FLOOR,"E993-PAIR-ALPHA-FLOOR: Alpha floor: for every forest F on n vertices, alpha(F)>=ceil(n/2) (bipartiteness). A statement about the independence number and vertex count, not about mode(i(F)) -- registered under the serendipity clause.",verified,r20 C3-GATE-RECORD Sec2
R20-C4-S-NEG1-WINDOW-REDUCTION,"E993-PAIR-S-NEG1-WINDOW-REDUCTION: The s=-1 window-step identity (N1): at s=-1 (motion cell (1,0)) the window comparison reduces to two exact identities. Corollaries are exactly the registered R2 and R2'.",verified,r20 C4-GATE-RECORD Sec3 N1
R20-C4-R-LE-G-POINTWISE,"E993-PAIR-R-LE-G-POINTWISE: Pointwise domination r<=g (N2): for any graph G with a leaf/support pair (v,u), i(G-N[v])<=i(G-{v}) coefficientwise, by induced-subgraph monotonicity. Net kills at the net-zero chain's terminus are ZERO -- the sign-and-domination route to R2 is proved insufficient.",verified,r20 C4-GATE-RECORD Sec3 N2
R20-C4-BRANCH-FACTORIZATION,"E993-PAIR-BRANCH-FACTORIZATION: Branch factorization, FOREST-REPAIRED FORM (N3; beta' clause corrected at r20 C6 after the originally-registered clause was found mathematically false, 2,040/3,061 failures). The i(F-C(u)) factor is MANDATORY; the 'any graph' form is REFUSED and false in substance.",verified,r20 C4-GATE-RECORD Sec3 N3; r20 C6-GATE-RECORD Sec0/X2 (correction of record)
R20-C4-SPIDER-CLOSED-FORM,"E993-PAIR-SPIDER-CLOSED-FORM: General spider closed form (N4): i(Spider(l_1..l_K)) = prod q_{l_i} + x * prod q_{l_i-1}. MANDATORY SCOPE LINE: the closed form is a PROOF; the closure bound for general spiders is NOT proved. The run's broadest family theorem; subsumes STAR-CLOSURE, PATH-CLOSURE, and Broom(m,l) at every (m,l).",verified,r20 C4-GATE-RECORD Sec3 N4
R20-C4-CATERPILLAR-TRANSFER,"E993-PAIR-CATERPILLAR-TRANSFER: General caterpillar transfer recursion (N5) along the spine, arbitrary tooth vector incl. interior zeros. MANDATORY SCOPE LINE: the recursion is a PROOF; no closure bound for general caterpillars is proved.",verified,r20 C4-GATE-RECORD Sec3 N5
R20-C4-RANK2-EXACT,"E993-PAIR-RANK2-EXACT: Rank-2 exactness (N6): g_2=C(g_1-1,2) exactly when the leaf-deleted object is CONNECTED (tree face); on the forest face only the inequality survives.",verified,r20 C4-GATE-RECORD Sec3 N6
R20-C4-RANK3-TREE-SANDWICH,"E993-PAIR-RANK3-TREE-SANDWICH: Rank-3 tree sandwich (N7): C(n,3)-(n-2)^2 <= i_3 <= tree maximum, TREE face only; corrected lower endpoint (the C4 route deliverable's printed endpoint was wrong by exactly 1, violated by the path).",verified,r20 C4-GATE-RECORD Sec3 N7
R20-C4-RANK3-FOREST-MAX,"E993-PAIR-RANK3-FOREST-MAX: Rank-3 forest maximum (N8): i_3 <= C(n,3)-(n-c)(n-2)+C(n-c,2), all forests, all (n,c).",verified,r20 C4-GATE-RECORD Sec3 N8
R20-C4-RANK3-FOREST-MIN,"E993-PAIR-RANK3-FOREST-MIN: Rank-3 forest minimum, GENERAL (N9): i_3 >= C(n,3)-(n-c)(n-2)+max(n-2c,0), all forests, all (n,c), no regime restriction.",verified,r20 C4-GATE-RECORD Sec3 N9
R20-C5-FM-LEMMA,"E993-PAIR-FM-LEMMA: Lemma FM (N1): for integer sequences g,r and f:=g (+) shift(r), if M is an argmax of f then r_{M-1}-r_M >= g_{M+1}-g_M. No unimodality/nonnegativity/zero-extension/s-value/realizability hypothesis used. MANDATORY: narrows T2, does not resolve it, silent on T1/R2.",verified,r20 C5-GATE-RECORD Sec3 N1
R20-C5-R-LOGCONCAVE-RATIO-BOUND,"E993-PAIR-R-LOGCONCAVE-RATIO-BOUND: Cleared ratio bound (N2, total, division-free), conditional on r's log-concavity. MANDATORY: does NOT imply T1 in general (degenerates/fails when r_M*c <= b*(b-c)); sharpness attained at a non-degenerate witness.",verified,r20 C5-GATE-RECORD Sec3 N2
R20-C5-EDGE-JOIN-COMPOSITION,"E993-PAIR-EDGE-JOIN-COMPOSITION: Edge-join composition law, PAIR FORM (N3; repaired at r20 C6): for realizable leaf pairs, K2 is the forced atom; every leaf-marked tree reachable by edge-peeling at the support. GENERAL LAW form verified for any two graphs/marked vertices, no leaf/tree/forest/acyclicity hypothesis. FOUR REFUSALS OF RECORD bind (the f' formula, f^(2), MANDATORY CONDITION 2, and the any-two-rooted-graphs scope may none be altered).",verified,r20 C5-GATE-RECORD Sec3 N3; r20 C6-GATE-RECORD Sec0 (repair to the pair form; the C5 text may not be cited)
R20-C5-LOGCONCAVE-DOMINATED-R2-CONJECTURE,"E993-PAIR-LOGCONCAVE-DOMINATED-R2-CONJECTURE: REFUTED CONJECTURE (mechanism fence): 'g,r log-concave, no internal zero, r<=g pointwise, s=-1 implies h has strict unique mode at M+1' is FALSE -- minimal witness g=(1,2,3,3),r=(1); fully non-degenerate witness g=(4,8,10,10),r=(4,2,1). Mechanism tier only, abstract sequence objects with no forest order; NEVER a target event. Registered REFUTED as a fence against re-proposal.",refuted_mechanism,r20 C5-GATE-RECORD Sec1 RUL-R20-C5-1; Sec3
R20-C6-GENERATION-THEOREM,"E993-PAIR-GENERATION-THEOREM: GENERATION THEOREM FOR REALIZABLE TRIPLES: the realizable set is EXACTLY the closure of one atom {K2} under two laws (EDGE-JOIN, DISJOINT-UNION) at EVERY order -- unbounded, re-derived and re-executed (case-2 induction over every neighbour, 20,038/20,038). GENERATIVE, NOT RECOGNITIONAL: OB-R20-REALIZE is explicitly NOT discharged by this row. Five mandatory scope lines bind.",verified,r20 C6-GATE-RECORD Sec1
R20-C7-BROOM-DOMINATION,"E993-PAIR-BROOM-DOMINATION: Broom(m,l) domination theorem (G2, registered at the fourth assembly attempt): for every fixed l>=0 there is a finite M(l) such that for every m>=M(l), the Broom(m,l) sequence h is unimodal. FIXED l ONLY (simultaneous multi-leg growth refutation stands). Strengthened at r20 C8: M(l)=Gamma(l)+1 PROVED for l>=10, honest residue EMPTY.",verified,r20 C7-GATE-RECORD Sec1 N1; r20 C8-GATE-RECORD Sec1 (strengthened)
R20-C8-K2-GRAFT-PRESERVATION,"E993-PAIR-K2-GRAFT-PRESERVATION: K2-graft conditional preservation theorem (the run's one real preservation result, N1): for a leaf-marked forest at the s=-1 stratum with measured quad (1,0,0,2) and weakly unimodal f1,g1,r1,h1 (induction hypothesis), the K2-graft preserves the window box -- margin_B>=1 UNCONDITIONAL at the stratum; margin_A>=0 from the SINGLE named unproved premise P-CASE-I. STRICTLY SUB-CHARTERED: the K2 atom of ONE law, ONE stratum. FIREWALL: never consumes target-implying LEAFDRIFT-01. P-CASE-I: unproved, unrefuted, survived attack at every scope attempted.",conditional,r20 C8-GATE-RECORD Sec0-Sec1 N1
R20-C8-GENERAL-L-DOMINATION,"E993-PAIR-GENERAL-L-DOMINATION: General-L multi-background domination theorem (N2): for every finite nonempty leg multiset L (entries>=1) and every m>=M(L), the Spider(1^m,L) sequence h is dominated/unimodal -- closed by the one-sentence peel alone plus substitution into BROOM-DOMINATION, every link cited, none re-proved. Fixed finite L only; mechanism tier entirely.",verified,r20 C8-GATE-RECORD Sec1 N2
R23-ACTUAL-CONSTRUCTION,"E993-R19-FIXED-GAMMA-HALL auxiliary: the literal fixed Delete/Retag source and target sets and maps are instantiated on ordinary finite trees, with target typing, left-totality on the stated activated coordinates, and local multiplicities",proved_informal,Cycle 1 Stage 6 retained construction package; named r19 C2 activation fidelity remains unestablished
R23-COEFFICIENT-CORRESPONDENCE,"E993-R19-FIXED-GAMMA-HALL auxiliary: the tagged actual-tree cardinality identity |P|-|N| equals the complete favorable-leaf aggregate S(T,p)",proved_informal,Cycle 1 Stage 6 retained exact C_r and tagged-cardinality derivation; not Lean-verified
R23-RELATION-IMPLICATION,E993-R19-FIXED-GAMMA-HALL auxiliary: literal Hall implies full demand |P|<=|N| and hence E993-BETA-AGG; the exact aggregate target is |P|<=|N| and is weaker than Hall,proved_informal,Cycle 1 Stage 6 retained implication and strict mechanism-versus-target separation
R23-ACTUAL-DEFICIENCY,E993-R19-FIXED-GAMMA-HALL: universal all-cut Hall for the literal actual-tree fixed Delete/Retag relation,refuted,"Cycle 1 T22 order-91 rank-34 no-branch-center cut: |X|=1020660578375268831042, Gamma(X) subset Y, |Y|=1006434057637648542672, deficit at least 14226520737620288370; exact informal proof and independent computations"
R23-AGGREGATE-CONTROL,E993-BETA-AGG: mandatory actual-tree aggregate controls and exact evaluator chain are reproduced without treating bounded zeros as proof,verified_bounded_computation,Cycle 1 exact evaluator; T22 aggregate -498754180547001418536 and T60 aggregate -1058142362147652597702654588268394677176033202323316960380; universal aggregate remains open
R23-HEADLINE-AGG,E993-BETA-AGG: the complete favorable-original-leaf aggregate is nonpositive on every governed ordinary finite tree and admitted rank,still_open,Cycle 1 found no positive complete aggregate; the Hall mechanism is refuted and cannot establish this target
R23-STAGE7-T22-Z-CERT,"E993-R19-FIXED-GAMMA-HALL auxiliary: Z(22,34)=1020660578375268831042, Z(22,33)=1006434057637648542672, and Z(22,33)<Z(22,34) for the frozen no-center closed-form formula",formally_verified,"Governed Lean 4.32.2 workflow; theorem contract, independent informal audit, kernel and axiom receipt, independent fidelity match; arithmetic certificate only, not the actual-tree counting bridge or headline refutation"
R23-C1-BRIDGE1,|C_r(v)| = i_r(H_v) - i_r(H_v - W_v) via the explicit avoidance bijection,proved_informal,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; T5 F1; ADJ-T T5.2; SYN L-01
R23-C1-BRIDGE2,"|P| - |N| = S(T,p) on every governed tuple; F empty => S=0",proved_informal,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; T5 F2; ADJ-T T5.3; SYN L-02
R23-C1-RETAG-DOMAIN,"Lemma L1: A independent, w in A, {w,s_w} in E(T) => s_w notin A; hence Dom(Retag) exact and the two r19 readings extensionally identical - reading question CLOSED",proved_informal,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; T5 L1; F2 concurring; ADJ-T D-1; ADJ-U D1; CRIT-9 Prop A
R23-C1-SIMPLE,"(P,N,Delete union Retag) is a plain bipartite graph - no multi-edges, every governed tuple",proved_informal,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; U1 F2; CRIT-9 Prop B; ADJ-U D2; SYN L-06
R23-C1-COMPENSATION,"|Gamma(X)| = Sum|Delete-img| + Sum|Retag-img| - C(X) with C(X) the CROSS-FAMILY collision count; A(X)>=C(X) iff Hall on X; U4 sec6 form and CRIT-6 primary repair both REFUTED (336/8681 governed rows, witness K_{1,6}+pendant n=8 p=5)",proved_informal,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; CRIT-6 U4-1; ADJ-U 3.3; SYN L-08/RC-07; control/c1-registrar-verification-receipt.json
R23-C1-OPENFACE-ZERO,"Open face 2p<n: deficiency 0 on all 2537 computed rows (exhaustive trees to order 16, paths to n=100); 5 rows scale-limited (S negative, deficiency uncomputed); all computed open-face rows have P nonempty",verified_bounded_computation,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; F1 (Finding 2 as REPAIRED by ADJ-F R-2); F3; CRIT-4
R23-C1-DELETE-ONLY-OPEN,NO Delete-only Hall failure exists at any searched scope incl. the open face - contrary to the charge's expectation; r19 Thm 3.1 independently proof-read VALID and its inequality (3.1) is per-rank universal,verified_bounded_computation,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; F3; ADJ-F; SYN
R23-C1-R22-P0-CONTRA,"r22 pair-overlap capacity route P0 (K_pair<=A) CONTRADICTED at S=P on four actual-tree star rows (504>448, 5040>3000, 39600>17820, 270270>98098); refutes that capacity route only - never Hall, never O14",verified_bounded_computation,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; F6 sealed data; CRIT-8 F6-2; ADJ-F D-6; SYN RC-10
R23-C1-ELIGIBILITY-HAZARD,"Eligibility-blind evaluation manufactures false positives: S=+16 on a real tree at p=2<x+2 and S=+49 on a forest below floor, BRIDGE-2 still holding - standing hazard notice",verified_bounded_computation,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; F2 F4; ADJ-F; SYN RC-09
R23-C1-RANK2-IDENTITY,"g_2(T-{v,s_v}) = C(n-3,2)+deg_T(s_v)-2 for every tree n>=3 and leaf v; registered r20 form equals it iff deg(s_v)=2 iff T-{v,s_v} connected; c(T-{v,s_v})=deg(s_v)-1; forest law i_2(S)=C(i_1(S)-1,2)+c(S)-1",proved_informal,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; CRIT-2; ADJ-T; ADJ-F R-1; SYN RC-04
R23-C1-RTREE-PREMISE,"RTree.semanticAdequacyTarget stated/unproved/unattempted (r11-r18, 12 copies); per-instance adequacy decide-dischargeable (r8 precedent); universal statement is the gap; D9 anchor CLAIM-IDENTITY.json:217",proved_informal,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; U2 F2; CRIT-7; ADJ-U; ADJ-T CR-4; SYN RC-11
R23-C1-NUMERIC-CORRECTIONS,Provenance/numeric corrections: order-91 aggregate absent from registry text; order-243 pinned by the audit companions; |P| at n=252 = 1195467554547486049348138233390178770894050423870400 (~1.195e51 not 1.2e54); 280393 not 280392; F6 k=6 deficiency 0 under run convention,verified_bounded_computation,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C1; ADJ-T/U; SYN RC-12/RC-13
R23-C2-01,THM_R23_B_bridge1: ((G.C v r).card : ℤ) = (G.iOn (G.Hcarrier v) r : ℤ) − (G.iOn (G.removedClosedNbhdCarrier v) r : ℤ),verified,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C2; ADJ-T §3 C2-T2 F-1 retained; headline retained_narrowed to C1-T6-encoding scope
R23-C2-02,"THM_R23_B_bridge2: \P\ − \N\ = S(T,p) at the encoding's ranks",verified,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C2; ADJ-T §3 C2-T2 F-2 retained; same narrowing
R23-C2-03,"THM_R23_A re-stated and proved: well-definedness of the §3 data, Delete/Retag totality on their exact domains, every edge lands in N",verified,"erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C2; ADJ-T CR-T-2 (clause (4) narrowed to (4a); charge item ""multiplicity/simplicity"" NOT discharged by T1), §3 C2-T1 F-1…F-8, §5.1"
R23-C2-04,"lc4_retag_domain: for any SimpleGraph G, finite A pairwise non-adjacent, w ∈ A, G.Adj w s ⟹ s ∉ A",verified,erdos-993-delete-retag-actual-dre-2026-09-13 (r23b) C2; ADJ-T §3 C2-T3 LC-4 retained; F-1 axiom claim rejected
