obligation_id,claim,status,provenance
R21-C1-U1,E993-R19-FIXED-GAMMA-HALL: Farkas duality isolates the minimal missing arbitrary-subset inequality,still_open,Cycle 1 representation route
R21-C1-U2,E993-R19-FIXED-GAMMA-HALL: matching-theorem transfer under fully checked hypotheses,still_open,Cycle 1 literature and theorem-transfer route
R21-C1-U3,E993-BETA-AGG: sign-reversing involution permits cross-support cancellation,still_open,Cycle 1 representation-change route
R21-C1-U4,E993-BETA-AGG: exact mass transport or derandomized coupling yields global nonpositivity,still_open,Cycle 1 probabilistic representation route
R21-C1-U5,E993-R19-FIXED-GAMMA-HALL: hypergraph circulation or b-matching captures multi-base interactions,still_open,Cycle 1 generalized-flow route
R21-C1-U6,E993-R19-FIXED-GAMMA-HALL: minimal local multi-base obstructions admit finite or well-quasi-ordered classification,still_open,Cycle 1 structural-classification route
R21-C1-U7,E993-R19-FIXED-GAMMA-HALL: exact formal lemma DAG for compensation and the Hall-to-O14 bridge,still_open,Cycle 1 formalization-preparation route
R21-C1-LEAN-MINDEF,E993-R19-FIXED-GAMMA-HALL auxiliary: every inclusion-minimal deficient finite relation set has deficit one and no private neighbor,formally_verified,Cycle 1 governed Lean gate; generic finite-relation scope only
R21-C2-HEADLINE-AGG,E993-BETA-AGG: universal favorable-original-leaf aggregate after Cycle 2,still_open,Cycle 2 neutral synthesis; no universal proof or governed counterexample
R21-C2-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal fixed Delete/Retag Hall mechanism after Cycle 2,still_open,Cycle 2 neutral synthesis; arbitrary multibase tree control remains open
R21-C2-LEAN-SHADOW,E993-BETA-AGG auxiliary: ordinary finite-simple-graph shadow-count and adjacent-rank identities,formally_verified,Cycle 2 governed Lean gate; no ordinary-to-governed coefficient identification
R21-C3-HEADLINE-AGG,E993-BETA-AGG: universal favorable-original-leaf aggregate at terminal closeout,still_open,Cycle 3 neutral synthesis and blocked Stage 7; no decisive event
R21-C3-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal fixed Delete/Retag Hall mechanism at terminal closeout,still_open,Cycle 3 neutral synthesis; governed admission and arbitrary-cut control remain open
R21-C3-LEAN-CC-RESIDUAL,E993-R19-FIXED-GAMMA-HALL auxiliary: conditional connected-component residual decomposition and D(S) <= |S|,blocked,"Cycle 3 Stage 7; independent informal audit, kernel, and fidelity passed, but full workflow statement binding failed after bounded repair exhaustion"
R21-C3-GOVERNED-BINDING,"E993-R19-FIXED-GAMMA-HALL: authenticate one governed row with literal Delete/Retag maps, active-base conventions, and same-row Hall and aggregate evaluators",still_open,Cycle 3 load-bearing semantic prerequisite
R21-C3-T7-INTEGRITY,E993-R19-FIXED-GAMMA-HALL auxiliary integrity: reconcile C3-T7 inner canonical self-hash with the authenticated outer packet,still_open,Cycle 3 adjudication; inner hash may not be relied upon
R22-PREGATE-C3-LEAN,E993-R19-FIXED-GAMMA-HALL auxiliary: reissue the unchanged conditional connected-component residual theorem under an exact source-bound contract,formally_verified,"Fresh r22 theorem contract; independent informal audit; Lean 4.32.2 kernel receipt; exact axiom allowlist; independent fidelity verdict match. Conditional finite Delete/Retag residual identity only; no governed realization, Hall, aggregate sign, O14, or Erdős 993 conclusion."
R22-C4-LEAN-MULTIBASE-COLLISION,E993-R19-FIXED-GAMMA-HALL auxiliary: exact generic finite multibase collision identity and per-active-base full-fibre boundary identity,formally_verified,"Cycle 4 governed Lean gate; generic finite typed-relation scope only; no governed Delete/Retag binding, tree-specific collision payment, Hall inequality, aggregate sign, O14, TREE, or Erdos 993 conclusion"
R22-C5-LEAN-COLLISION-MONOTONE,E993-R19-FIXED-GAMMA-HALL auxiliary: fixed-carrier cross-base collision is monotone under pure source deletion,formally_verified,"Cycle 5 governed Lean gate; generic finite typed-relation scope only; fixed source/target carriers, base labels, and relation; no retagging, carrier change, governed Delete/Retag binding, collision payment, Hall inequality, aggregate sign, O14, TREE, or Erdos 993 conclusion"
R22-C6-LEAN-PAIR-COLLISION-CAPACITY,"E993-R19-FIXED-GAMMA-HALL auxiliary: unordered distinct-base pair overlap double-counts as sum_y choose(d_y,2), which upper-bounds sum_y pred(d_y)",formally_verified,"Cycle 6 governed Lean gate; generic finite fixed-data scope only; no governed binding, K_pair<=A payment, Hall inequality, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993 conclusion"
R22-C7-LEAN-MINIMAL-DEFICIENT-CORE,E993-R19-FIXED-GAMMA-HALL auxiliary: every nonempty inclusion-minimal deficient cut in a finite fixed relation has deficit one and no private neighbor,formally_verified,"Cycle 7 governed Lean gate; generic finite fixed-relation scope only; no governed semantic binding, tree payment, no-deficient-cut theorem, Hall consequence, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993 conclusion"
R22-C8-LEAN-TREE-INCIDENCE-CORE,"E993-R19-FIXED-GAMMA-HALL auxiliary: every finite nontrivial tree's endpoint-incidence relation has the full vertex side as an inclusion-minimal deficit-one cut with proper-cut Hall, deletion-invariant full neighborhood, no private neighbor, and a tree incidence graph",formally_verified,"Cycle 8 governed Lean gate; generic finite-tree endpoint-incidence scope only; proves an abstract obstruction to tree-shape-only contradiction, not governed realization, fixed-Gamma Hall, aggregate sign, O14, TREE, FOREST, TRANSFER, or Erdos 993"
R22-C9-LEAN-MOBIUS-COLLISION-WEIGHT-UNIQUENESS,"E993-R19-FIXED-GAMMA-HALL auxiliary: for every finite labelled fibre the signed sum over subsets of cardinality at least two is card.pred, and exact representation by one fixed integer weight family on every subcut of a four-element fibre uniquely forces pair weight +1, triple weight -1, and four-set weight +1",formally_verified,"Cycle 9 governed Lean gate; generic signed subset-payment and four-fibre uniqueness scope only; proves the unaugmented all-subcut representation cannot be termwise nonnegative, not governed data, Hall, fixed-Gamma Hall, aggregate beta, O14, TREE, FOREST, TRANSFER, or Erdos 993"
R22-TERMINAL-HEADLINE-AGG,E993-BETA-AGG: universal complete favorable-original-leaf aggregate after the authorized nine-cycle lineage,still_open,Cycle 9 hard-ceiling closeout; no universal proof and no authenticated governed row with a positive complete aggregate
R22-TERMINAL-HEADLINE-HALL,E993-R19-FIXED-GAMMA-HALL: universal all-cut Hall theorem for the literal fixed Delete/Retag relation after the authorized nine-cycle lineage,still_open,Cycle 9 hard-ceiling closeout; no universal formation-derived payment and no authenticated governed deficient cut
R23-ACTUAL-CONSTRUCTION,"E993-R19-FIXED-GAMMA-HALL auxiliary: the literal fixed Delete/Retag source and target sets and maps are instantiated on ordinary finite trees, with target typing, left-totality on the stated activated coordinates, and local multiplicities",proved_informal,Cycle 1 Stage 6 retained construction package; named r19 C2 activation fidelity remains unestablished
R23-COEFFICIENT-CORRESPONDENCE,"E993-R19-FIXED-GAMMA-HALL auxiliary: the tagged actual-tree cardinality identity |P|-|N| equals the complete favorable-leaf aggregate S(T,p)",proved_informal,Cycle 1 Stage 6 retained exact C_r and tagged-cardinality derivation; not Lean-verified
R23-RELATION-IMPLICATION,E993-R19-FIXED-GAMMA-HALL auxiliary: literal Hall implies full demand |P|<=|N| and hence E993-BETA-AGG; the exact aggregate target is |P|<=|N| and is weaker than Hall,proved_informal,Cycle 1 Stage 6 retained implication and strict mechanism-versus-target separation
R23-ACTUAL-DEFICIENCY,E993-R19-FIXED-GAMMA-HALL: universal all-cut Hall for the literal actual-tree fixed Delete/Retag relation,refuted,"Cycle 1 T22 order-91 rank-34 no-branch-center cut: |X|=1020660578375268831042, Gamma(X) subset Y, |Y|=1006434057637648542672, deficit at least 14226520737620288370; exact informal proof and independent computations"
R23-AGGREGATE-CONTROL,E993-BETA-AGG: mandatory actual-tree aggregate controls and exact evaluator chain are reproduced without treating bounded zeros as proof,verified_bounded_computation,Cycle 1 exact evaluator; T22 aggregate -498754180547001418536 and T60 aggregate -1058142362147652597702654588268394677176033202323316960380; universal aggregate remains open
R22-TERMINAL-GOVERNED-BINDING,E993-R19-FIXED-GAMMA-HALL: authority-anchored source-complete same-byte governed semantic binding,still_open,"Terminal serial prerequisite; no sealed nonempty governed envelope or universal authoritative constructor binds formation authority, admission, literal Delete/Retag data, every cut, complete leaves and coefficients, and independent same-byte Hall plus aggregate evaluators"
R23-HEADLINE-AGG,E993-BETA-AGG: the complete favorable-original-leaf aggregate is nonpositive on every governed ordinary finite tree and admitted rank,still_open,Cycle 1 found no positive complete aggregate; the Hall mechanism is refuted and cannot establish this target
R23-STAGE7-T22-Z-CERT,"E993-R19-FIXED-GAMMA-HALL auxiliary: Z(22,34)=1020660578375268831042, Z(22,33)=1006434057637648542672, and Z(22,33)<Z(22,34) for the frozen no-center closed-form formula",formally_verified,"Governed Lean 4.32.2 workflow; theorem contract, independent informal audit, kernel and axiom receipt, independent fidelity match; arithmetic certificate only, not the actual-tree counting bridge or headline refutation"
R24-HEADLINE-AGG,"E993-BETA-AGG: for every governed RTree T and p >= x(T)+2, the complete sum over favorable original leaves is nonpositive",still_open,r24 principal target; no universal proof and no authenticated positive complete aggregate at initialization
R24-LITERAL-AGG,E993-BETA-AGG: literal ordinary-tree version under the frozen r23 source definitions and original-leaf convention,still_open,r24 proof-search scope; transport to the governed RTree claim is a separate dependency
R24-T22-COMPENSATION,E993-BETA-AGG auxiliary: explain by exact leafwise or structural cancellation why the eligible T22 p=34 row has 67 favorable leaves and complete aggregate -498754180547001418536 despite a deficient proper Hall cut,still_open,"mandatory compensation control; total already independently computed in r23, mechanism not yet established"
R24-T60-COMPENSATION,E993-BETA-AGG auxiliary: explain by exact leafwise or structural cancellation the negative complete aggregate on the eligible T60 control,still_open,"mandatory compensation control; total already independently computed in r23, mechanism not yet established"
R24-CANCELLATION-LEMMA,E993-BETA-AGG auxiliary: derive a noncircular graph-structural cancellation or total-capacity theorem implying the complete aggregate sign while allowing positive individual and support contributions,still_open,"central constructive obligation; universal Hall, pointwise beta, and support-fibre nonpositivity are excluded"
R24-POSITIVE-SEARCH,E993-BETA-AGG: construct an exact positive complete aggregate satisfying every guard or preserve a replayable bounded negative search as computation only,still_open,central adversarial obligation; positive proper cuts and positive local terms are not target counterexamples
R24-MODEL-TRANSPORT,E993-BETA-AGG auxiliary: prove the minimum direction of correspondence from the literal ordinary-tree aggregate statement to the canonical governed RTree claim before transferring status,still_open,scope-fidelity obligation; ordinary-tree and governed-RTree results remain distinct until discharged
R24-C3-SAFE-EXT-CAP,"E993-BETA-AGG auxiliary: at the abstract finite activated-incidence scope, safe-face cardinality, fractional source splitting, pointwise load control, exact incidence double counting, and the explicit total-capacity-premise implication |P|<=|N|",formally_verified,"Cycle 3 T10; Lean 4.32.2 and Mathlib 905b958; universal CAP* is an unproved premise and no literal-tree, governed, transport, headline, or Erdos #993 conclusion follows"
R24-C3-U6-ADJACENT-MINOR,"E993-BETA-AGG auxiliary: for t(m,q)=[z^q](1+4z+3z^2+z^3)^m with zero extension, t(m,q)t(m-1,q-1)-t(m,q-1)t(m-1,q)>=0 for every m>=1 and integer q",formally_verified,"Cycle 3 U6; Lean 4.32.2 and Mathlib 905b958; the four mixed-minor families, homogeneous aggregate sign, all-tree headline, governed transport, and Erdos #993 remain open"
R24-C4-TOP-RANK-SELECTOR,"E993-BETA-AGG auxiliary: for every finite literal ordinary tree G with indepNum(G)>=2, every unique-neighbor leaf v is strictly favorable at p=indepNum(G)-1",formally_verified,"Cycle 4 C4-LA1; exact theorem contract, independent informal audit, Lean 4.32.2 and Mathlib 905b958 kernel and axiom verification, independent fidelity match, and canonical workflow close. Per-leaf selector theorem only; no aggregate sign, residual inequality, transport, E993-BETA-AGG, or Erdos #993 conclusion."
R24-C4-TM-UPPER-HALF-SIGN,"E993-BETA-AGG auxiliary: for every m>=1 and floor(3m/2)<=q<3m in the literal T_m family, both original-leaf orbits are favorable and the complete aggregate S(T_m,q+2) is strictly negative",blocked,"Cycle 4 C4-LA2 final-source rebind; the narrower authorized award still lacks the formal literal graph-to-coefficient, deletion-polynomial, original-leaf-orbit, selector, and complete-aggregate bridges. Independent review confirmed that an arithmetic-only substitute would not prove the tree theorem."
R24-C4-PSC-TERMINAL,E993-BETA-AGG auxiliary: frozen PSC-terminal classification together with the universal singleton-core complete-aggregate sign theorem,blocked,"Cycle 4 C4-LA3 fail-closed; the authorized capsule lacks the complete frozen guarded PSC relation, exact original-leaf tagged-summand and aggregate definition, first-descent convention, and literal-tree representation binding. Independent block review confirmed the stop."
R24-C5-TOP-RANK-RESIDUAL-IDENTITY,"E993-BETA-AGG auxiliary: for every finite literal ordinary tree G with indepNum(G)>=2, x(G)+2<=indepNum(G)-1, and every leaf in every maximum independent set, the literal top-rank aggregate S(G,indepNum(G)-1) equals ell*i_alpha(G) - sum over independent (alpha-1)-sets B of (|B intersect L| - sum_{s in B} lambda(s))",formally_verified,"Cycle 5 C5-LA1 (F7 collapse composed with F1's residual identity (RI)); exact theorem contract 750bc81b, independent informal audit, Lean 4.32.2 and Mathlib 905b958 kernel and axiom verification, independent fidelity match on the contract-verbatim projection, canonical workflow close 1af6188a. Equality only; no (RC), no sign or nonpositivity of S, no residual inequality, transport, E993-BETA-AGG, or Erdos #993 conclusion; hyp-eligible retained unused as a scope fence; hyp-tree retained."
R24-C6-TM-TOP-RANK-CLOSED-FORM,"E993-BETA-AGG auxiliary: for every m>=1 the literal T_m family satisfies S(T_m,alpha-1) = -9m^2-6m+1 < 0 at its top rank (the top-rank (RC) on the T_m family)",proved_informal,"Cycle 6 critic-attributed (C-U3-F from U3's closed forms; C-T1-U independently as 2-l^2 with l=3m+1); controller-verified against the frozen evaluator at m=22,60; family-only supporting result under SEMANTIC-CONTRACT.md, not awarded; removes no quantifier from (RC)"
R24-C6-K2-P3-NONSTRICT-SIGN,"E993-BETA-AGG auxiliary: on PSC-terminal trees with K2 core or exceptional P3 core (core-incidence characterization), every eligible row has g_s(p)<=0 at every support",proved_informal,"Cycle 6 critic-attributed (C-U2-T: x(T)>=ceil((alpha-3)/2) hence 2p>=alpha+1, then a binomial-ratio argument); machine-checked steps, not independently re-proved; strictness bounded computation only; condition-(A) cores of core order>=4 out of reach; not awarded; highest-value Lean target if resumed"
R24-C6-FLAT-RESIDUAL-SIGN-LAW,"E993-BETA-AGG auxiliary: on the flat eligible top-rank residual class (every non-leaf vertex supports a leaf) S(T,alpha-1) = -l(l-2) - k2(l-4) <= -16",proved_informal,"Cycle 6 route T-C6-01, sharpened by critics (eligibility forces l>=5; bound attained at DS(2,3)); hypotheses IsTree and alpha>=2 consumed via C5-LA1 must be stated; covers 290 of 16,424 residual trees to order 17 (1.77%, declining)"
R24-C6-RESIDUAL-CLASS-RC,"E993-BETA-AGG obligation: (RC), i.e. S(T,alpha-1)<=0, on the eligible top-rank residual class with non-empty deep interior",still_open,"Cycle 6 terminal: ~98% of the class and rising (16,134 of 16,424 to order 17, 0 violations); exact three-family expansion (critic C-T1-U) with family-(I) weights flipping from order 9 is the sharpest form; T_m excluded as a counterexample source; earliest resume TD-6"
R24-C6-LOWER-WINDOW-SEARCH,"E993-BETA-AGG obligation: adversarial search of the lower interior window x(T)+2<=p<<alpha(T), where the record's only positive mechanism values occur (T22 p=34, T60 p=90)",still_open,Cycle 6 terminal: searched by no F route in Cycles 5-6; the F adjudication's most valuable unexecuted task (TD-14)
R25-UNR-FOREST-WIDE,"E993-R25-UNR-FOREST-WIDE: for every finite forest F and natural r>=1 with |V(F)|>=2r+2 and x(F)<r, Delta_r(F)<=0 (Tier 1; forest weak unimodality restricted to ranks r<=(|V(F)|-2)/2; proper subclaim of E993-TGT-FOREST)",still_open,"r25 solution contract 2026-09-20; registered run-local; no counterexample known (E993-EXISTS-COUNTEREXAMPLE OPEN); bands d=2 (C2), d=4 (C3) formally verified, d=3 informal, d=5 open"
R25-G1WIDE-UNIFORM,"E993-G1WIDE-NO-SIZE-CAP: every exact ordinary G1 tuple (ten guards, original neighborhoods, p=x(T)+1) has Delta_(p-2)(U)<=0, uniformly in |U| (Tier 2)",still_open,"r25 solution contract; master registry OPEN; formally verified at |U|=2p-2 (C2), |U|=2p (C3), p<=5 (C1); necessary counterexample region p>=6, |U|>=2p+1, maxdeg(U)>=3, strict residual recovery (mixed grade)"
R25-MATCHING-BRANCH-UNIFORM,"E993-R25-MATCHING-BRANCH-UNIFORM-SIGN: for every finite simple graph G of order 2r+d with a matching of size >= m(d) (explicit threshold function m), Delta_r(G)<=0, bare or under x(G)<r (Tier 3a schema; each concrete m is registered when proposed)",still_open,"r25 solution contract; fixed points C2 (d=2: >=2 edges), C3 (d=4: five disjoint edges); fences E993-FOREST-D3-BARE-MATCHING2/3-SIGN, E993-C3-FOURTH-BAND-SIX-EDGE-COMPARATOR-SIGN, E993-G1-MAXMATCHING-COMPARATOR-NONPOSITIVE"
R25-COVER-BRANCH-UNIFORM,"E993-R25-COVER-BRANCH-UNIFORM-PREHISTORY: for every finite forest (or graph) of order 2r+d with vertex-cover number <= c(d) (explicit threshold function c), Delta_k>0 for every natural k<r, hence x>=r (Tier 3b schema)",still_open,"r25 solution contract; fixed point C3 (d=4: cover<=4 via cover-fiber partition and Catalan bounds); fences E993-GRAPH-D3-BARE-COVER3-SIGN, E993-GRAPH-COVER3-STRICT-PRE-R-INCREASE"
R25-WINDOW-REDUCTION,"E993-R25-WINDOW-REDUCTION: every counterexample to E993-R25-UNR-FOREST-WIDE (resp. to E993-G1WIDE-NO-SIZE-CAP) has matching number in an explicit window [c(d)+1, m(d)-1] together with x<r, with the window stated exactly (Tier 3c)",still_open,r25 solution contract; valuable only if strictly smaller than the current mixed-grade necessary region
R25-G1-AMBIENT-COUPLING,"E993-R25-G1-AMBIENT-COUPLING: exact couplings between the residual sequence and the ambient first descent derived from I(A)=I(H)+z*I(U) and I(T)=(1+z)I(A)+z*I(H) under the ten G1 guards, and any consequent reduction of the residual class (Tier 2 leverage)",still_open,"r25 solution contract; identities elementary, to be re-proved when used"
R25-FOURTH-BAND-DIAGNOSTIC,"E993-C3-FOREST-FOURTH-WIDE-CROSSING-SIGN: for every finite forest F and natural r>=1, |V(F)|=2r+5 and x(F)<r imply Delta_r(F)<=0 (diagnostic band; a band result is graded as fixed-band)",proved_informal,"master registry VERIFIED at proved_informal on Ashton's explicit ruling of 2026-09-22 (statement of record E993-R25-FOURTH-BAND-CLOSE-ALL-R: eight derived inputs, three formally verified, weakest-link grade); the six-edge comparator failure is a mechanism failure, not a counterexample; living-file update after the terminal close, recorded in control/C6-CONTROLLER-NOTES.json"
R25-LA2-PERFECT-MATCHING-EVEN-EXCESS-SIGN,E993-R25-PERFECT-MATCHING-EVEN-EXCESS-SIGN: every finite simple graph of order 2m with a perfect matching and 2m<=3r+1 has Delta_r<=0 (uniform over even d only; not Tier 3a; no sharpness or transfer claim),formally_verified,r25 Cycle 1 Stage 7 award C1-LA2; runs/lean-2026-09-20-c1-perfect-matching-uniform-sign/VERIFICATION-REPORT.json formally_verified; Erdos993G1.C1LA2.perfectMatching_delta_nonpos; kernel receipt 7b8637f8000216d4; fidelity receipt 0b1628660ff47987
R25-LA1-FOURTH-BAND-SEVEN-EDGE-MATCHING-SIGN,"E993-R25-FOURTH-BAND-SEVEN-EDGE-MATCHING-SIGN: every finite simple graph of order 2r+5 with seven pairwise disjoint edges has Delta_r<=0 for every r>=1 (fixed-band d=5, bare; not the uniform schema; diagnostic band not closed)",formally_verified,r25 Cycle 1 Stage 7 award C1-LA1; runs/lean-2026-09-20-c1-d5-seven-matching-sign/VERIFICATION-REPORT.json formally_verified; Erdos993G1.FourthWideMatching.sevenMatching_delta_nonpos; kernel receipt 3e395701178f2136; fidelity receipt 00b1804fe0f0a1a2
R25-COVER-DIAGONAL-D6,E993-R25-COVER-DIAGONAL-D6-SIGN: forests of order 2r+6 with tau<=6 have Delta_k>0 for all k<r (cover branch at the diagonal d=6),refuted,"r25 Cycle 2: order-24 tree witness (tau=nu=6, r=9, x=8, Delta_8=-78), critics C-T2-U/C-T2-F, controller-verified; adjudicated T; c(6)=5 exactly"
R25-COVER-DIAGONAL-D7,E993-R25-COVER-DIAGONAL-D7-SIGN: forests of order 2r+7 with tau<=7 have Delta_k>0 for all k<r (cover branch at the diagonal d=7),refuted,"r25 Cycle 2: order-23 tree witness (tau=nu=7, r=8, x=7, Delta_7=-192) seat T2; r=8..33 refuted (T2 + critics); 29-vertex forest C-F3-T; controller-verified; the Cycle 1 conjecture c(d)=min(d,7) is false"
R25-COVER-THRESHOLD-MIN-D-5,"E993-R25-COVER-THRESHOLD-MIN-D-5-FOREST: forests of order 2r+d with tau<=min(d,5) have Delta_k>0 for all k<r; c(d)=min(d,5) cannot reach the diagonal for d>=6 and equals 5 exactly at d=6",proved_informal,"r25 Cycles 1-2: general-tau cover-fiber partition + Catalan dominance K(1..5)=0,2,3,4,6 + K(tau)-1 small-rank cells closed exhaustively; adjudicator-verified; Cycle 3 Stage 7 target (not formally verified)"
R25-MATCHING-CERTIFICATE-POSITIVITY-IFF,"E993-R25-MATCHING-CERTIFICATE-POSITIVITY-IFF: Q_{m,d}(t) coefficientwise nonnegative iff 3d<=2m+2 for all m>=1, 0<=d<=2m; leading coefficient m! 3^(m-1)(2m-3d+3)",proved_informal,"r25 Cycle 2 critic C-U3-T (closed form + reflection + AM-GM), verified by the U adjudicator; unconstrained relaxation of certificate feasibility — the matching-branch schema stays still_open pending a dual-sign lemma"
R25-CATALAN-GAP-MONOTONE-RATIO,"E993-R25-CATALAN-GAP-MONOTONE-RATIO: Gamma(tau,k)/Cat_{k+1} strictly increasing in k >= tau; K(1..7)=0,2,3,4,6,12,70 (sufficiency); Gamma(tau,k)<0 for tau>=8, k>=tau",formally_verified,"r25 Cycle 3 seat U3 (compiled, 33 declarations axiom-clean; both critics and the U adjudicator replayed); Stage 7 formally_verified"
R25-STRATUM-DEPTH-COROLLARY-F,"E993-R25-STRATUM-DEPTH-COROLLARY-F: forests with tau=nu=d+1, 2<=d<=11, 2r-1>=tau, have Delta_k>=0 for k<=r-2 (x>=r-1)",proved_informal,"r25 Cycle 4 critics C-F1-T/C-F1-U (joint budget); F adjudicator closed the last cell; synthesis S8 (Cycle 3: d<=6, critic C-F4-T)"
R25-CATALAN-DOMINANCE-RANK-R-MINUS-2,"E993-R25-CATALAN-DOMINANCE-RANK-R-MINUS-2: Delta_{r-2}>=0 for r>=R(tau), tau<=12, R(3..12)=2,2,5,6,7,8,10,12,19,44",proved_informal,r25 Cycle 3 critic C-F4-T; synthesis C2
R25-FOURTH-BAND-CLOSE-R-LE-260,E993-R25-FOURTH-BAND-CLOSE-R-LE-260: forests of order 2r+5 with x<r have Delta_r<=0 for r<=260,proved_informal,"r25 Cycle 3 synthesis A1 (window reduction + Corollary F + Lemma (L) top-rank step + enumeration r=4,5); open r>=261 on Lemma (L)'s tail repairs"
R25-MATCHING-CERTIFICATE-SOUNDNESS,"E993-R25-MATCHING-CERTIFICATE-SOUNDNESS: a nonnegative dual with coef_b>=1, coef_a<=1 on alive strata certifies Delta_r(G)<=0",proved_informal,r25 Cycle 3 seat T2; both critics; T adjudicator; synthesis B1
R25-MATCHING-BOTTOM-RANK-UNIFORM-SIGN,"E993-R25-MATCHING-BOTTOM-RANK-UNIFORM-SIGN: order 3d with a matching of size m(d) has Delta_d<=0; unconditional, uniform in d>=3",formally_verified,"r25 Cycle 4: seat U4 (incidence family, Lean), critics C-U4-T/C-U4-F (r=d dual), U adjudicator; synthesis S3, award group 1"
R25-CLAMPED-DUAL-DOMINATION,E993-R25-CLAMPED-DUAL-DOMINATION: greedy chain dominates every nonnegative dual; persistence; m(t+m)>2(d-1),proved_informal,"r25 Cycle 3 seat T1 (Theorem 1 false at stated generality; domination retained), C-T1-F/U; synthesis B3, B4"
R25-COVER-CELL-DRIFT-CRITERION,"E993-R25-COVER-CELL-DRIFT-CRITERION: Delta_{r-1}<0 iff drift_r>(d-tau+1)/2, r>tau",proved_informal,r25 Cycle 3 seat F1 (Opus seat); both critics; F adjudicator; synthesis C3
R25-DRIFT-CEILING,"E993-R25-DRIFT-CEILING: lim drift < lambda*(tau), lambda 4^lambda = ((5/4)^tau-1)/(2 e ln 2)",proved_informal,r25 Cycle 3 seat F1; strictness C-F1-T; synthesis C4 (limit only)
R25-DRIFT-SUP-TAU-7,E993-R25-DRIFT-SUP-TAU-7: sup drift over tau=7 forests < 1/2,proved_informal,r25 Cycle 3 critic C-F1-U; F adjudicator; synthesis C5
R25-DISJOINT-UNION-FIRST-DESCENT-LOWER-BOUND,"E993-R25-DISJOINT-UNION-FIRST-DESCENT-LOWER-BOUND: x(G u H) >= max(x(G),x(H)) for all finite graphs",proved_informal,r25 Cycle 3 critic C-T4-U; T adjudicator; synthesis D1
R25-DRIFT-PADDING-INVARIANCE,"E993-R25-DRIFT-PADDING-INVARIANCE: drift additive over disjoint union, drift(K1)=0",proved_informal,r25 Cycle 3 seat F3 Theorem 1; synthesis D4 (padding invariance only)
R25-SINGLE-HUB-NOT-UNIFORMLY-WORST,"E993-R25-SINGLE-HUB-NOT-UNIFORMLY-WORST: single-hub minima +699 at (7,7,8) and -252 at (7,7,9) vs cell minima -202 and -1035",refuted,r25 Cycle 3 seat T3; C-T3-F/U; T adjudicator exhaustive; synthesis F3
R25-FOREST-DESCENT-ORDER-BOUND-SHARP,"E993-R25-FOREST-DESCENT-ORDER-BOUND-SHARP: forests, Delta_k<0 implies |V|<=(k+1)^2",formally_verified,"r25 Cycle 4: seat T4 (k^2+3k), critics C-T4-F/C-T4-U (sharp form), T adjudicator; synthesis S4, award group 2"
R25-MATCHING-ALL-INDEX-DUAL-POSITIVITY,E993-R25-MATCHING-ALL-INDEX-DUAL-POSITIVITY: N_j coefficientwise nonnegative for all j<=m on 3d<=2m+2,proved_informal,r25 Cycle 4 critics C-T1-U/C-T1-F; T adjudicator; second read; synthesis S1
R25-MATCHING-LARGE-RANK-SIGN,"E993-R25-MATCHING-LARGE-RANK-SIGN: d>=2, r>=K(d), order 2r+d, matching>=m(d) gives Delta_r<=0",proved_informal,r25 Cycle 4 T adjudicator composition; second read confirmed_with_repairs; synthesis S2
R25-RECOVERY-LOGCONCAVITY-NECESSARY,"E993-R25-RECOVERY-LOGCONCAVITY-NECESSARY: x<r and Delta_r>0 force a log-concavity failure in (x,r]",proved_informal,r25 Cycle 4 critic C-F3-T; F adjudicator; synthesis S5
R25-RANK-R-MINUS-2-HALL-INVARIANCE,E993-R25-RANK-R-MINUS-2-HALL-INVARIANCE: per-fiber Hall invariance at rank r-2,proved_informal,r25 Cycle 4 seat F1; F adjudicator; synthesis S6
R25-PER-FIBER-BUDGET-UPWARD-CLOSURE,E993-R25-PER-FIBER-BUDGET-UPWARD-CLOSURE: PF/Cat_r increasing for r>=tau+2,proved_informal,r25 Cycle 4 critic C-F1-T; synthesis S6
R25-CERTIFICATE-TAIL-ARGMAX-AND-BOX,E993-R25-CERTIFICATE-TAIL-ARGMAX-AND-BOX: n*=2t+c+1; NCAP=12 box lossless (tau<=10-c),proved_informal,"r25 Cycle 4 seat F4, critics C-F4-T/U, controller box check, F adjudicator; synthesis S7"
R25-BD-TAIL-NEGATIVE,"E993-R25-BD-TAIL-NEGATIVE: ranged Bd(r,r)<0 for every r>=6",formally_verified,r25 Cycle 4 seat U1 with critic repairs (C-U1-T/F); U adjudicator; synthesis S9; r25 ADDENDUM lane B award B-LA1 (runs/lean-2026-09-22-b-bd-tail-negative; kernel + independent informal audit (also the gate-ruling-8 reader) + fidelity match) for the r >= 6 half; sharpness half informal
R25-GENERALISED-MD-INCIDENCE,"E993-R25-GENERALISED-MD-INCIDENCE: outside/inside incidence at general (m,d); 12 kernel-clean declarations",compiled (seat project) + proved_informal,r25 Cycle 4 seat U4; both critics; U adjudicator rebuild
